nohup: ignoring input
/root/miniconda3/lib/python3.12/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/root/miniconda3/lib/python3.12/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn(
Device: cuda
Loaded V4 NN: obs_dim=8, act_dim=3, hidden=(64, 64)
High-level: obs_dim=13, act_dim=2
[ 4370] CAUGHT | Steps=  47 | Reward= 233.57 | Rate= 34.0% | AvgR=  79.41 | LR=7.17e-06
[ 4380] MISSED | Steps=  12 | Reward= -23.21 | Rate= 37.0% | AvgR=  85.46 | LR=7.02e-06
[ 4390] MISSED | Steps=   8 | Reward=  -6.67 | Rate= 39.0% | AvgR=  89.83 | LR=6.87e-06
[ 4400] MISSED | Steps=  39 | Reward=  66.59 | Rate= 40.0% | AvgR=  92.45 | LR=6.74e-06
[ 4410] MISSED | Steps=  13 | Reward=  21.60 | Rate= 40.0% | AvgR=  90.70 | LR=6.59e-06
[ 4420] MISSED | Steps=  32 | Reward=  42.65 | Rate= 44.0% | AvgR= 100.18 | LR=6.45e-06
[ 4430] CAUGHT | Steps=  47 | Reward= 239.59 | Rate= 45.0% | AvgR= 103.84 | LR=6.31e-06
[ 4440] MISSED | Steps=  63 | Reward=  47.88 | Rate= 45.0% | AvgR= 105.53 | LR=6.17e-06
[ 4450] CAUGHT | Steps=  66 | Reward= 216.17 | Rate= 45.0% | AvgR= 104.78 | LR=6.03e-06
[ 4460] CAUGHT | Steps=  45 | Reward= 208.27 | Rate= 45.0% | AvgR= 103.12 | LR=5.91e-06
[ 4470] CAUGHT | Steps=  33 | Reward= 224.23 | Rate= 46.0% | AvgR= 107.15 | LR=5.79e-06
[ 4480] MISSED | Steps=   2 | Reward= -31.01 | Rate= 44.0% | AvgR= 101.89 | LR=5.67e-06
[ 4490] MISSED | Steps=  12 | Reward= -26.12 | Rate= 44.0% | AvgR= 101.09 | LR=5.54e-06
[ 4500] MISSED | Steps=   9 | Reward=  12.65 | Rate= 44.0% | AvgR= 101.86 | LR=5.41e-06
[ 4510] MISSED | Steps=  34 | Reward= -26.26 | Rate= 44.0% | AvgR= 102.11 | LR=5.28e-06
[ 4520] CAUGHT | Steps=  69 | Reward= 226.89 | Rate= 42.0% | AvgR=  97.20 | LR=5.16e-06
[ 4530] CAUGHT | Steps=  26 | Reward= 226.55 | Rate= 40.0% | AvgR=  91.81 | LR=5.03e-06
[ 4540] CAUGHT | Steps=  61 | Reward= 224.58 | Rate= 39.0% | AvgR=  86.87 | LR=4.91e-06
[ 4550] MISSED | Steps=   5 | Reward= -10.88 | Rate= 37.0% | AvgR=  83.38 | LR=4.79e-06
[ 4560] MISSED | Steps=   5 | Reward= -23.68 | Rate= 37.0% | AvgR=  82.79 | LR=4.67e-06
[ 4570] MISSED | Steps=   6 | Reward= -16.02 | Rate= 34.0% | AvgR=  74.01 | LR=4.57e-06
[ 4580] MISSED | Steps=  16 | Reward=  -9.52 | Rate= 34.0% | AvgR=  75.64 | LR=4.45e-06
[ 4590] MISSED | Steps=  57 | Reward=  57.10 | Rate= 32.0% | AvgR=  70.91 | LR=4.34e-06
[ 4600] MISSED | Steps=  12 | Reward=  16.37 | Rate= 31.0% | AvgR=  67.02 | LR=4.23e-06
[ 4610] MISSED | Steps=  23 | Reward=  -6.78 | Rate= 31.0% | AvgR=  65.08 | LR=4.12e-06
[ 4620] CAUGHT | Steps=  57 | Reward= 224.76 | Rate= 31.0% | AvgR=  66.00 | LR=4.01e-06
[ 4630] CAUGHT | Steps=  56 | Reward= 232.72 | Rate= 33.0% | AvgR=  70.61 | LR=3.91e-06
[ 4640] MISSED | Steps=  13 | Reward=   7.32 | Rate= 34.0% | AvgR=  72.86 | LR=3.80e-06
[ 4650] MISSED | Steps=  22 | Reward=  26.55 | Rate= 32.0% | AvgR=  68.85 | LR=3.71e-06
[ 4660] MISSED | Steps=  29 | Reward=  -1.40 | Rate= 29.0% | AvgR=  63.27 | LR=3.62e-06
[ 4670] MISSED | Steps=   4 | Reward= -20.35 | Rate= 30.0% | AvgR=  66.37 | LR=3.52e-06
[ 4680] CAUGHT | Steps=  41 | Reward= 201.75 | Rate= 36.0% | AvgR=  79.40 | LR=3.42e-06
[ 4690] CAUGHT | Steps=  30 | Reward= 214.80 | Rate= 39.0% | AvgR=  86.94 | LR=3.33e-06
[ 4700] CAUGHT | Steps=  55 | Reward= 191.68 | Rate= 39.0% | AvgR=  86.63 | LR=3.24e-06
[ 4710] CAUGHT | Steps=  38 | Reward= 202.01 | Rate= 41.0% | AvgR=  91.27 | LR=3.16e-06
[ 4720] MISSED | Steps=  11 | Reward= -39.65 | Rate= 43.0% | AvgR=  95.05 | LR=3.07e-06
[ 4730] CAUGHT | Steps=  56 | Reward= 202.59 | Rate= 44.0% | AvgR=  96.03 | LR=2.99e-06
[ 4740] CAUGHT | Steps=  77 | Reward= 215.21 | Rate= 46.0% | AvgR= 100.20 | LR=2.91e-06
[ 4750] CAUGHT | Steps=  47 | Reward= 226.33 | Rate= 49.0% | AvgR= 105.32 | LR=2.83e-06
[ 4760] CAUGHT | Steps=  37 | Reward= 210.98 | Rate= 51.0% | AvgR= 109.44 | LR=2.75e-06
[ 4770] CAUGHT | Steps=  47 | Reward= 208.67 | Rate= 51.0% | AvgR= 108.43 | LR=2.68e-06
[ 4780] MISSED | Steps=  23 | Reward=   2.88 | Rate= 47.0% | AvgR=  99.42 | LR=2.60e-06
[ 4790] MISSED | Steps=   1 | Reward= -30.00 | Rate= 45.0% | AvgR=  93.46 | LR=skip
[ 4800] CAUGHT | Steps=  70 | Reward= 222.69 | Rate= 46.0% | AvgR=  96.54 | LR=2.47e-06
[ 4810] MISSED | Steps=  31 | Reward=  36.99 | Rate= 45.0% | AvgR=  95.33 | LR=2.40e-06
[ 4820] CAUGHT | Steps=  27 | Reward= 206.21 | Rate= 45.0% | AvgR=  95.00 | LR=2.32e-06
[ 4830] CAUGHT | Steps=  40 | Reward= 239.53 | Rate= 42.0% | AvgR=  89.08 | LR=2.27e-06
[ 4840] MISSED | Steps=  28 | Reward=  46.58 | Rate= 39.0% | AvgR=  82.16 | LR=2.20e-06
[ 4850] MISSED | Steps=   9 | Reward= -21.94 | Rate= 36.0% | AvgR=  75.75 | LR=2.13e-06
[ 4860] MISSED | Steps=  30 | Reward=  -0.53 | Rate= 33.0% | AvgR=  68.75 | LR=2.07e-06
[ 4870] MISSED | Steps=  24 | Reward= -10.41 | Rate= 36.0% | AvgR=  76.94 | LR=2.00e-06
[ 4880] MISSED | Steps=  10 | Reward=  -9.15 | Rate= 36.0% | AvgR=  75.71 | LR=1.94e-06
[ 4890] MISSED | Steps=  17 | Reward= -13.58 | Rate= 36.0% | AvgR=  77.69 | LR=1.88e-06
[ 4900] CAUGHT | Steps=  62 | Reward= 250.35 | Rate= 36.0% | AvgR=  76.88 | LR=1.83e-06
[ 4910] CAUGHT | Steps=  36 | Reward= 225.44 | Rate= 35.0% | AvgR=  74.14 | LR=1.77e-06
[ 4920] MISSED | Steps=  38 | Reward=   4.70 | Rate= 30.0% | AvgR=  63.46 | LR=1.72e-06
[ 4930] CAUGHT | Steps=  59 | Reward= 224.43 | Rate= 34.0% | AvgR=  71.67 | LR=1.67e-06
[ 4940] CAUGHT | Steps=  34 | Reward= 190.22 | Rate= 38.0% | AvgR=  80.95 | LR=1.63e-06
[ 4950] MISSED | Steps=  20 | Reward=  35.59 | Rate= 37.0% | AvgR=  79.51 | LR=1.58e-06
[ 4960] CAUGHT | Steps=  54 | Reward= 239.70 | Rate= 39.0% | AvgR=  83.99 | LR=1.54e-06
[ 4970] MISSED | Steps=  40 | Reward=  30.36 | Rate= 35.0% | AvgR=  73.79 | LR=1.50e-06
[ 4980] MISSED | Steps=  16 | Reward=  27.11 | Rate= 33.0% | AvgR=  70.53 | LR=1.46e-06
[ 4990] CAUGHT | Steps=  83 | Reward= 207.87 | Rate= 32.0% | AvgR=  66.89 | LR=1.43e-06
[ 5000] CAUGHT | Steps=  34 | Reward= 239.16 | Rate= 34.0% | AvgR=  72.19 | LR=1.39e-06

Training completed. Best capture rate: 70.0%
